transaction_id,transaction_date,customer_id,product,quantity,price,region,payment_method
9317e7d8-5063-4c6f-bcf7-c2159c6e32cd,2024-03-25,CUST9329,Laptop,3,58.39,West,Debit Card
2e0fbe2c-ccfe-4c49-bfe7-77e59d2e914c,2024-01-01,CUST9516,Tablet,7,390.09,South,Debit Card
7859b570-e8e1-43bc-92cc-1d027646a6f0,2024-03-19,CUST1822,Laptop,3,1645.58,South,Cash
9bee8705-a29f-4642-84a4-764459223338,2024-09-09,CUST4473,Keyboard,9,459.13,North,Credit Card
50430990-eceb-4383-b684-02bd03e8dd05,2024-05-03,CUST2517,Monitor,6,1293.9,South,Debit Card
87ceb8a5-df4f-46b6-b304-88e5a640dac2,2024-10-09,CUST8930,Monitor,1,256.03,West,Cash
20e438a0-c970-43e6-a64d-5c4fdd8dc968,2024-05-26,CUST1070,Mouse,8,510.43,North,PayPal
82895304-cae3-4055-8f28-6c6f34b89d76,2024-07-22,CUST4856,Headphones,9,1780.17,Central,Credit Card
271244b7-8777-4da6-bacb-675af63663ee,2024-03-01,CUST7642,Monitor,2,987.22,South,PayPal
6f55c54d-709b-452c-8132-207e6bf82ef3,2024-02-27,CUST6667,Tablet,3,823.43,South,Cash
214ba572-621a-479d-8732-a342d0f623f8,2024-05-26,CUST4688,Phone,10,1034.72,North,PayPal
a9b7f675-e1c5-4aac-8afa-89af7ffa92b6,2024-02-22,CUST3850,Laptop,2,1962.19,South,Credit Card
d7c034af-2b6f-4ee9-a75c-07daed9ce9b1,2024-04-01,CUST4069,Mouse,4,798.11,East,Credit Card
e71e6f77-ce0d-45f6-8150-bf3cd97daa7f,2024-03-24,CUST1949,Phone,2,1686.29,Central,Credit Card
0aa4639f-37a2-4f02-bc7e-2d3c4d4ba3ab,2024-01-29,CUST4959,Headphones,9,26.68,East,Cash
af085c97-35c5-4031-b807-5995c99f3fdd,2024-09-29,CUST1571,Laptop,9,1693.58,West,Credit Card
1bff4173-16fa-4f3c-8084-4719ba71a662,2024-03-09,CUST2809,Monitor,6,994.71,West,PayPal
98205343-25d1-4121-95d5-b0a2ad89f268,2024-09-04,CUST9688,Phone,6,992.87,North,Credit Card
fb382f54-58b1-4dce-9d53-1c06433e3df0,2024-05-18,CUST4880,Monitor,1,1110.59,West,Debit Card
257edda8-1b47-4dd5-af5a-218ce071f6bf,2024-01-04,CUST7194,Charger,7,1590.94,North,Cash
78c9a8bd-eaaf-4360-af96-d7f0aea8a5e7,2024-08-25,CUST6141,Webcam,2,1328.99,West,PayPal
d1744145-2533-4c7d-84e7-e879eb91ef62,2024-03-09,CUST7171,Tablet,4,925.17,Central,Debit Card
52cc7415-6bbc-4b83-bc2c-8c36ee650455,2024-04-15,CUST6966,Phone,7,1504.07,South,Cash
3b7316c5-95dc-4135-ae3b-e98f88cec46c,2024-07-26,CUST7231,Headphones,4,327.11,North,PayPal
aa032239-3888-433f-9fb9-4148564bc508,2024-05-17,CUST5644,Laptop,2,1776.06,East,Cash
98471f18-5bef-437d-8ee9-0ffbd815d266,2024-04-18,CUST7441,Charger,9,1934.78,Central,Cash
0993ffd2-2fb6-4e9e-92af-f56576833f39,2024-09-13,CUST5690,Keyboard,3,1344.76,East,PayPal
848cfa6f-6631-4335-b225-066b22d5549b,2024-06-15,CUST8283,,-1,invalid,South,PayPal
c37a734e-c176-4f1d-b033-026e84e429e7,2024-08-12,CUST1410,Monitor,3,891.09,East,Cash
f675cb74-89a8-4eb4-aa43-08efaf32dbec,2024-05-03,CUST2827,Keyboard,10,1952.02,South,Credit Card
d87378d6-6088-4f10-8f8f-7476e5c80e94,2024-02-26,CUST2893,Tablet,4,763.64,North,Credit Card
eb600ffe-1aa8-4c52-a28d-d5f668de95c2,2024-03-13,CUST5279,Speaker,3,1910.66,South,Cash
b485d4d7-a7ef-42a9-8bb4-962fcf93bf57,2024-06-25,CUST7202,Speaker,8,1921.72,North,Debit Card
abd809ab-4f89-4eba-9fd8-346197629686,2024-05-20,CUST4799,Charger,2,674.34,West,Cash
64d6a7e7-65f6-45c5-b785-df21caa100c0,2024-03-08,CUST7058,Tablet,3,1967.62,East,Credit Card
d3d1ff7b-da04-488f-8337-b83969af14ef,2024-07-09,CUST5949,Speaker,9,420.35,West,Debit Card
18ca6e45-efbf-4c79-bb2a-75d68188a5a0,2024-09-14,CUST5730,Charger,4,607.3,North,Credit Card
7b37ae5f-3d0a-43bb-bfaf-051a40754ec2,2024-01-27,CUST4008,Monitor,5,1159.68,West,Debit Card
83b001b7-9649-4f64-9b46-e8316d0e3b19,2024-06-11,CUST9411,Speaker,6,438.87,South,PayPal
a560d389-f561-4d54-a558-c6c54b80b977,2024-03-29,CUST9001,Tablet,9,72.8,East,Cash
96364343-41e4-43e1-bf6a-93f0b8ca85e8,2024-04-30,CUST2175,Monitor,6,1067.61,Central,PayPal
f598ba68-0c4c-418b-b95e-be34fe79f31c,2024-09-25,CUST3276,Tablet,2,193.39,South,Credit Card
4af7ca65-70c1-4503-9618-1cfbb52b1f36,2024-06-26,CUST3160,Headphones,6,1015.67,East,Debit Card
f542b8c8-0d3b-4f02-857b-b899beedca2f,2024-10-01,CUST7647,Keyboard,7,1381.26,South,Debit Card
e1259a86-d9e3-47c3-a606-4bd4ef3ff46a,2024-04-29,CUST1603,Monitor,5,747.32,East,PayPal
0ba8009e-ca73-4ac0-9c63-298d58af9085,2024-04-28,CUST2519,Tablet,6,983.13,South,PayPal
9515182e-ba06-4f85-b013-19863dd2f1d2,2024-01-27,CUST2262,Charger,9,500.58,North,PayPal
2a5f9ff4-9a6d-4912-9772-890ba6e4fce9,2024-05-02,CUST9721,Headphones,8,168.21,South,Credit Card
2cb117b9-2a5e-4ed3-bd3c-42fc46225740,2024-02-07,CUST6419,,-1,invalid,North,Cash
eb926b2b-3112-4e23-9772-90d90390b6fe,2024-02-06,CUST8863,Mouse,8,1361.63,East,PayPal
715be396-6dad-4af9-8475-9025eabd8ca7,2024-04-24,CUST1735,Tablet,1,276.87,North,Credit Card
90e160af-8604-4ae0-aeeb-8e4de5faf6fd,2024-02-04,CUST2953,Tablet,3,1621.49,South,PayPal
1b4d898a-2baa-40a3-a8df-7d72120cd75d,2024-09-10,CUST7130,,-1,invalid,South,Credit Card
03a8c73c-ad09-4def-9735-eef1d2e355a1,2024-07-25,CUST4640,Monitor,6,737.48,North,Debit Card
8a950760-4a9a-47f0-adb7-d5df9b867881,2024-06-18,CUST6398,Monitor,3,1582.82,North,Debit Card
3090de7b-c8de-4df9-9e2d-2c33007bda89,2024-08-17,CUST7211,Keyboard,8,313.55,West,PayPal
5521ea2f-dc0e-4fe5-b70d-4fdde04429a3,2024-08-04,CUST8610,Laptop,5,1448.35,East,Cash
b5e33c3d-f16c-42e1-a9a8-4ba4e7e01e8d,2024-01-12,CUST2159,Headphones,8,1273.23,Central,Credit Card
d3682c40-4086-4218-8f20-6398b93f11dc,2024-04-01,CUST2257,Mouse,2,881.28,North,Debit Card
913e8ece-c531-4cdd-8d1c-ed5c663c0aa8,2024-03-12,CUST3264,Keyboard,5,334.83,East,Credit Card
7aadccdc-4f35-4ee2-befb-e249163fac50,2024-06-25,CUST5443,,-1,invalid,North,Debit Card
9a75a75c-4405-4e00-a4ec-1d0d6c1f3c13,2024-05-31,CUST7861,,-1,invalid,West,Debit Card
db20b530-428a-466d-8dcb-f0a055e39469,2024-01-27,CUST1872,Laptop,6,795.97,South,Debit Card
3d7cdef3-b2df-43d6-b41b-3cb075c1153b,2024-09-02,CUST8173,Headphones,1,1308.27,West,Credit Card
aaa59bc7-e8f9-45b4-baf3-31e0df60ff7a,2024-05-08,CUST3596,Headphones,3,568.22,North,PayPal
1ef1bfa6-5b49-4fbd-9e75-760af2f58ee1,2024-07-16,CUST5720,Speaker,1,1077.13,Central,Cash
0fb3ec28-cb66-4f5b-b197-a64eec531802,2024-07-14,CUST6567,Laptop,5,911.51,North,Credit Card
861cdc98-b008-4156-8b36-09840e791e30,2024-08-03,CUST4234,Mouse,4,571.67,North,Credit Card
772184ed-12ac-440b-bd15-124089009549,2024-04-04,CUST3125,Laptop,10,1564.32,East,Cash
3a769e0e-64aa-4e45-8d13-91a3e4454e42,2024-05-04,CUST9152,Tablet,5,1177.23,Central,PayPal
10f9dfa4-de8f-4058-92d0-6db8674c460a,2024-09-29,CUST7208,Charger,1,1776.77,Central,Credit Card
d3337b13-a9e4-4504-91da-c017c8edeb3a,2024-08-16,CUST5323,Monitor,5,1069.34,East,Debit Card
6f86c2f1-04c1-4e4f-8d0e-13f86820dbd3,2024-04-08,CUST8115,Speaker,9,1907.91,South,PayPal
5d44e3c7-1455-4356-84ee-c841034c6d35,2024-04-16,CUST7955,,-1,invalid,East,Cash
4d9a76f2-4485-441f-8ae4-b10227a83ba8,2024-05-23,CUST9392,Headphones,1,916.58,East,PayPal
e73daa92-d35b-41ef-8304-fed0c6dd1642,2024-01-12,CUST3824,Charger,10,1821.39,East,Cash
9ad6a624-4d9c-4325-a07b-a88ab8501cd8,2024-09-04,CUST1359,Laptop,7,877.52,South,PayPal
f636fb1d-59cd-44ce-ad68-567f15cf265e,2024-07-23,CUST6231,Keyboard,2,1152.22,West,Cash
5bed370c-aa9a-4d1f-8246-5671eeca0a5a,2024-06-24,CUST9388,Monitor,6,686.31,Central,Cash
54bafcf5-a17d-4670-936a-b3a1cde6b6f5,2024-07-12,CUST2154,Tablet,5,519.84,West,PayPal
f8855117-e9fd-4fd5-b28e-ff4da3fa7494,2024-04-11,CUST6520,Charger,10,390.74,North,PayPal
2041cae0-bd79-4db4-a416-a94af807b1cd,2024-01-11,CUST8343,Speaker,6,951.33,West,PayPal
eeb50875-b33f-4924-9d96-b6366234b5d0,2024-09-02,CUST3637,Webcam,1,232.83,West,Debit Card
e0f4e1f1-29f9-4ce5-b596-dad5f93add4f,2024-04-13,CUST5744,Keyboard,10,1404.92,East,PayPal
363b58f3-b11f-418c-beb5-44281a861e3f,2024-03-03,CUST1697,Monitor,8,887.26,Central,Cash
8c047a09-e7ba-4d34-ad04-42c2e778199a,2024-05-16,CUST9064,Tablet,2,1681.89,South,Cash
8ad9f1fc-5d19-4191-82c7-11d4fab56b0f,2024-03-25,CUST8889,Monitor,2,1864.26,South,Credit Card
b4ae9280-7082-4128-a6c6-6e6079c981ba,2024-07-07,CUST9740,Monitor,7,422.42,South,Credit Card
103e7418-e5b3-4b76-8402-34b76eda0989,2024-02-11,CUST6817,Mouse,10,1659.41,Central,PayPal
b547b56e-5a7c-4988-9100-de437c5158b1,2024-06-19,CUST4311,Headphones,3,526.83,East,Debit Card
16c419fe-aa9e-4612-8149-17f78383471e,2024-05-29,CUST6797,Charger,7,873.81,Central,Cash
62b7e818-254f-49d5-a3d4-3a4d8b1a78d5,2024-01-07,CUST5061,Mouse,2,677.85,North,Debit Card
1b0c2679-311f-4b5f-addd-364c434b0c88,2024-09-26,CUST9431,Keyboard,6,466.11,South,PayPal
5720d665-8cc4-4c61-91d6-fbfe8796df84,2024-03-01,CUST7088,Laptop,9,1535.07,Central,Credit Card
ba17a3c5-da6e-49dc-94bb-956bfbf01f5c,2024-07-03,CUST8829,Webcam,5,969.58,East,PayPal
03369898-6768-454f-96b2-054abbde2d7f,2024-04-12,CUST9144,,-1,invalid,Central,Debit Card
c1e53fdc-baaf-4fb5-9397-4a76beefeabd,2024-08-14,CUST9787,Headphones,4,1264.04,North,Debit Card
315d954e-2500-4cf1-abea-c3d2391b364f,2024-08-27,CUST5202,Headphones,9,350.53,East,PayPal
c85264ff-b9fb-4903-a538-7674c109a5e7,2024-05-30,CUST6259,Charger,9,290.69,North,Cash
e4837a69-9d2a-4bb3-bd3f-db3f69f6d3c1,2024-10-21,CUST9737,Mouse,4,336.47,South,Credit Card
37d5ede7-9fc5-4bf6-b324-e1f3a7e95a76,2024-10-22,CUST7906,Webcam,5,1711.93,West,Cash
99c20f27-8eb2-4696-a890-bcac6b8a38c2,2024-08-28,CUST2053,Mouse,4,626.93,Central,PayPal
97f3ba38-6df3-445e-bf47-d8156a0b2492,2024-01-31,CUST3816,Phone,9,521.72,South,Credit Card
c1d0eeee-0517-42a7-a5a3-d1e87dffe3cc,2024-04-13,CUST8548,Phone,5,1275.59,West,PayPal
e90e3e46-da0f-40eb-b085-23b2c4d56536,2024-10-13,CUST1213,Speaker,10,336.31,East,PayPal
62d3fed1-c011-4cd0-82ee-f642d1057a05,2024-10-25,CUST4645,Keyboard,8,1285.09,North,Cash
c5e2da80-ec15-4bd7-83f2-b5d3011da72d,2024-09-06,CUST7518,Keyboard,1,869.74,West,PayPal
33135429-4603-468a-b365-4bea3a491cd0,2024-04-16,CUST5705,Keyboard,8,1879.8,East,Credit Card
975aee9d-d023-40da-b82e-ddbc6433e3e1,2024-04-29,CUST6951,Charger,5,1029.76,East,PayPal
8b0e103f-fd78-4f52-a122-e385d809b1e7,2024-06-24,CUST7601,Monitor,8,1124.28,North,Credit Card
d78732f5-3f7e-45cd-9e55-10bcaaab53a9,2024-01-27,CUST3852,Charger,2,1629.18,East,Credit Card
595fcd0e-c2bd-4e6e-be6a-5a13bfd36054,2024-02-01,CUST5890,Charger,3,1798.36,Central,Credit Card
de662340-5481-4d1d-8d83-856cc7836969,2024-03-29,CUST4002,Speaker,10,530.56,East,Credit Card
a5cc6c54-56ae-475f-8833-a2e2fa5f3407,2024-09-27,CUST1316,Keyboard,8,867.75,East,PayPal
fee3d7c5-32c9-41db-bf2a-28187d959f42,2024-09-08,CUST7267,Charger,10,1898.47,West,Credit Card
7b699668-8b44-49ee-a400-ea9d88296cc7,2024-09-01,CUST8337,Speaker,1,320.72,South,Debit Card
650a688e-cbb9-45de-bb64-09e5c955a54c,2024-03-16,CUST3228,Laptop,8,640.84,North,Credit Card
d1589898-d776-4f28-973a-a63e29375b37,2024-09-27,CUST5059,Mouse,4,1408.37,North,PayPal
e0792434-e280-4739-9b64-e3028e1db642,2024-03-04,CUST2798,Mouse,2,1061.3,East,Debit Card
f7153073-ad7b-4bf1-b205-857286220caa,2024-02-06,CUST7454,Monitor,9,1610.53,South,Cash
305a6430-1f26-4a39-898c-aef6060be7c7,2024-10-07,CUST9484,Charger,1,1346.01,Central,Debit Card
ffec67ad-1504-4425-a0d1-034879f10e91,2024-10-21,CUST6977,Keyboard,6,385.55,Central,Debit Card
759ffc52-4f8a-46e2-b63c-ca6997c1133a,2024-10-25,CUST2638,Tablet,8,903.55,North,PayPal
0ba14c89-57e0-4d1c-b568-5670a107703d,2024-03-04,CUST1823,Headphones,10,1675.63,West,PayPal
0cdaf64d-609f-4557-899a-86ec58880370,2024-08-19,CUST6753,Phone,1,337.36,East,Debit Card
d3f36efe-5aac-4f23-81e4-6dd90bd81f62,2024-07-29,CUST9215,Keyboard,6,102.62,Central,Credit Card
4b463b36-3d32-4062-a77d-f85141f40ffe,2024-01-07,CUST7137,Speaker,7,308.82,Central,Debit Card
26479bca-23ec-492b-93a9-5cec2c882402,2024-08-05,CUST2100,Mouse,2,964.38,North,Debit Card
022f0512-c178-4929-8071-ff8a5e016e85,2024-10-26,CUST6186,Laptop,6,77.84,South,Credit Card
fa449aa3-41cd-4c0d-8522-5d58af0ee784,2024-03-20,CUST3885,Monitor,2,120.18,North,Credit Card
538a129c-5283-462b-9b48-8dc62740423a,2024-07-26,CUST6811,Webcam,7,1712.13,Central,PayPal
1df2e3d0-dbc5-4949-8d20-48114ee4f603,2024-03-01,CUST2781,Speaker,5,966.21,West,PayPal
632e1d67-e1c3-4ade-a368-59358ddb6471,2024-06-06,CUST8486,Mouse,7,1787.81,North,Debit Card
2bd9f30b-2fee-4c7e-ba1b-d5c2bb0b8611,2024-06-30,CUST5615,Mouse,8,1113.0,South,PayPal
b2717b1e-9009-46f1-bcd7-9becb7e51b9c,2024-04-07,CUST7754,Tablet,9,1212.2,North,Credit Card
c819e485-5cee-425c-bea2-48bbf9ef729d,2024-07-10,CUST7249,Monitor,8,564.25,North,PayPal
1b66e51e-e53e-48c4-b99d-6410b617a593,2024-05-05,CUST1997,Phone,4,797.81,West,Credit Card
de0f37ae-4d72-49b4-8001-6041c7618017,2024-01-10,CUST6021,Monitor,1,1093.49,South,PayPal
f6774b85-874c-431e-937d-97a7079f863f,2024-03-24,CUST8842,Headphones,6,493.4,West,Cash
a3dbcc73-9d15-4f0d-b370-aed9d32fee58,2024-04-14,CUST2506,Laptop,8,236.51,West,PayPal
93ac73da-d6b2-453c-9a19-18c814c83256,2024-06-01,CUST6440,Mouse,2,1350.48,Central,Debit Card
89f8bef6-0ca9-4e63-8e92-500d3b6a0ab0,2024-04-05,CUST3918,Monitor,1,1352.27,East,Cash
0076f71e-eb7a-429b-96bf-2d4e4dff5486,2024-03-08,CUST1062,Tablet,6,718.32,West,Credit Card
ea030b1c-aa68-433a-9b7a-422c0e1ce831,2024-05-13,CUST6376,,-1,invalid,North,Credit Card
48941083-a644-4d37-9c07-1cc5659ffab9,2024-10-05,CUST9770,Speaker,3,1807.7,Central,PayPal
515ccaca-b504-426d-870f-826f86d9a349,2024-02-21,CUST6083,Webcam,5,378.08,North,Credit Card
925cf427-8778-421c-89d2-8be7ab024cb1,2024-06-01,CUST1975,,-1,invalid,South,Cash
cc48c340-7e77-48d6-a908-29cbb33d80fa,2024-09-22,CUST1316,Webcam,5,1368.98,West,Debit Card
30ff1264-9699-4050-8027-8cc5bf59512a,2024-09-23,CUST7306,,-1,invalid,North,Cash
373e06dc-89f1-4db4-b248-a87e3efa9bcc,2024-08-06,CUST5190,Webcam,6,1099.64,West,Cash
5bf486a1-cda3-4eb5-9c13-4b9384ca845d,2024-02-10,CUST4598,Tablet,9,950.83,East,Credit Card
d6c7370c-0a23-4566-872d-85b34a9d290b,2024-05-15,CUST3311,Tablet,9,474.8,West,PayPal
5809accc-4660-44b8-8889-e18d59b26d2a,2024-04-01,CUST6478,Monitor,6,1340.61,South,Credit Card
4eb69ab2-9745-4a00-ba32-51fef23fbcca,2024-09-29,CUST7089,Speaker,9,1916.72,East,Cash
ce38dbb4-b226-4f96-a3b9-358a902dae1f,2024-06-04,CUST4067,Charger,1,708.49,East,PayPal
ac8e8ff5-3ad2-425d-9633-4fdf7f14128a,2024-08-19,CUST2949,Tablet,9,756.27,West,Credit Card
c769dae1-6bb3-4494-9959-7b14bd6f4572,2024-08-28,CUST8990,Monitor,10,1584.16,North,Cash
7952ce2f-1f1a-4cf8-9901-b2ab74d7743f,2024-08-22,CUST4366,Charger,10,64.18,South,Debit Card
00a92211-5150-47fe-b04b-f9a99810c36d,2024-08-09,CUST9568,Laptop,3,1352.27,East,PayPal
f45618ce-be39-489e-bb4c-a00d85b1b495,2024-06-01,CUST7948,Laptop,10,1023.09,Central,Credit Card
0343fbd0-9291-4a06-82d4-d79a59c14ae9,2024-06-23,CUST1404,Speaker,3,84.85,South,Credit Card
3761ba97-3d0e-4afc-8c56-325cfe06fcbd,2024-09-15,CUST1979,Webcam,9,1135.05,West,Debit Card
098bcaad-d4f0-496e-9e5b-d96e0650e30b,2024-03-21,CUST7080,Tablet,8,1143.03,East,Debit Card
bc1250df-a1c4-40ec-a81e-e7fea8abf04b,2024-06-09,CUST5083,Webcam,9,782.92,West,Debit Card
cf724452-4713-4f89-b5cd-f7ff0d2b54f3,2024-05-19,CUST4723,Charger,9,1293.22,South,PayPal
75f69d37-51ec-4b5c-a0a3-a0692cbc810b,2024-02-11,CUST8814,Laptop,3,1672.86,West,Credit Card
fa0a6055-78eb-4345-bed8-0fa49c027ecd,2024-04-16,CUST4000,Mouse,5,1692.17,West,Credit Card
c28a64ff-410a-4254-b654-167b349a196e,2024-09-27,CUST1870,Phone,9,1800.31,East,PayPal
11fc6492-65fe-4b9e-b441-86653be10710,2024-03-31,CUST7240,Monitor,1,1113.0,South,PayPal
715f52a1-1f90-4e9f-8351-65c0c4c57629,2024-03-23,CUST1614,Laptop,7,1932.09,South,Debit Card
26a56f88-7680-420b-8d5d-cbc9367d04c6,2024-01-24,CUST4341,Mouse,5,1565.88,South,Debit Card
b88aa1d4-f066-47d0-9f9b-3f1d0f4f1c3d,2024-06-23,CUST2040,Headphones,5,383.54,Central,Credit Card
4c9eb7ca-4945-4d1d-a537-b6519ec97d9c,2024-04-15,CUST7825,Phone,4,950.74,West,Cash
55c24603-af0d-4855-85c0-3dda2f73859b,2024-07-02,CUST5738,Charger,8,944.78,North,PayPal
770cdc56-da10-4ba5-bf1d-5ce7d71fb931,2024-08-03,CUST6588,Headphones,2,1448.98,Central,Credit Card
50cf602a-0565-40fa-8ac9-40311e9395ef,2024-08-11,CUST8105,Keyboard,4,964.82,South,Debit Card
e15ddb25-c4d1-4772-911f-cd6b77364080,2024-02-18,CUST9138,Webcam,4,1092.52,West,PayPal
9efbf835-0b2f-4b20-aedf-5ac4942bcdf9,2024-07-25,CUST7554,Laptop,5,432.7,Central,Debit Card
1bd16d7b-e2b8-4a2e-8d46-c90e0a07a875,2024-05-28,CUST5877,Speaker,10,1058.12,North,PayPal
e56bc0fa-cd12-491c-bd78-bd203202f155,2024-09-08,CUST5310,Tablet,10,492.68,South,Credit Card
94e688a9-30c4-4897-9ac2-9207213384d3,2024-02-18,CUST6739,Keyboard,4,585.12,North,Debit Card
e9db09c0-3995-4ec4-9c17-35098b7faf0e,2024-02-04,CUST3118,Mouse,8,458.02,Central,Cash
d2d6467e-0b5a-4dbc-8b1a-343e7d45a038,2024-04-01,CUST1400,Charger,8,173.95,East,PayPal
05df85a3-5e2d-4e44-ac9b-5eddb6e68133,2024-07-28,CUST9641,Headphones,5,1412.15,West,Credit Card
975c624c-0388-432c-8315-590453319225,2024-08-16,CUST8030,Keyboard,7,1321.11,South,Credit Card
096f737b-b0c4-48e7-8fac-e52e7d9285f4,2024-02-22,CUST4638,Phone,8,822.69,North,PayPal
90c15487-db58-4aba-bd86-da67cfd02b4b,2024-06-24,CUST3213,Monitor,9,907.09,South,Cash
8c23b09d-46db-4566-bd87-af26218fe1a2,2024-06-10,CUST3471,Keyboard,3,1911.7,East,Cash
42d125e3-b883-4fb2-82c1-8f8794afec09,2024-05-14,CUST7470,Laptop,4,829.56,North,Debit Card
df44a48e-243c-4687-b779-e82aca5c7ad9,2024-07-15,CUST7034,Keyboard,1,322.89,East,Cash
3009e40c-07e4-4713-af7a-7aee9ced2e9d,2024-03-26,CUST8871,Speaker,4,622.05,North,PayPal
d14469e5-9e30-448b-a7c1-16f5eb1dc4d2,2024-07-25,CUST2128,Webcam,5,1397.46,West,PayPal
7fbe29d5-dccc-4903-9d41-d8ef5d699f99,2024-01-01,CUST4246,Monitor,7,1009.43,North,PayPal
f0637a3b-1339-4500-8237-0ed81880f20e,2024-05-06,CUST5153,Headphones,5,1478.63,Central,Debit Card
31d666f5-5ac0-47d7-97dc-9efa21dc6e1e,2024-04-15,CUST3062,,-1,invalid,Central,Credit Card
187c99da-146c-4504-9527-c12edf601a89,2024-09-17,CUST2254,Webcam,9,276.46,South,Debit Card
16164d29-53c7-45f4-83dd-b0f2c6dd463b,2024-10-21,CUST2476,Charger,2,554.82,West,Debit Card
66c99913-02de-4bea-845a-591f7075f4b1,2024-10-16,CUST7733,Mouse,2,1497.22,South,Debit Card
464d21df-8620-4968-b505-ab6e19d88b2c,2024-09-08,CUST4264,Laptop,9,172.52,East,Debit Card
d12b5502-2303-47b5-85ad-81addead3c3c,2024-08-25,CUST5825,,-1,invalid,West,Credit Card
f69a85fc-a87b-4292-9eb9-8a1dfd58f677,2024-01-16,CUST1394,Mouse,5,1461.57,Central,Cash
bbc6b0af-6243-424a-95b9-753ef3baa97a,2024-09-09,CUST9947,Speaker,6,1666.52,East,Cash
c328332a-2a48-44b9-a323-d413ccf8406a,2024-01-07,CUST1875,Webcam,8,266.34,East,Credit Card
0da5d798-73bb-4b26-9fd2-285c22e34767,2024-08-24,CUST8971,Laptop,4,1418.3,Central,PayPal
d3f2c7be-3a8f-4ecd-b4cf-db3a376af0b8,2024-09-30,CUST7857,Speaker,6,1776.99,Central,Cash
8fefafa8-d45e-4a43-ad13-d2b14f4141ed,2024-10-05,CUST4412,Tablet,9,1210.65,Central,Debit Card
c55aac14-0d5f-4cc7-9325-8cf1ae316a19,2024-04-26,CUST2085,Webcam,3,1124.04,South,Credit Card
5422ddc3-8fcd-475b-ba29-06ea14f97002,2024-07-03,CUST4668,Webcam,9,308.74,East,Cash
a4d13b6b-4e82-4430-8bd7-25e293323f35,2024-03-19,CUST8333,Webcam,10,1437.19,North,Debit Card
57d2007c-71bd-4f5f-a6d2-7a8633358815,2024-07-15,CUST7466,Webcam,4,1016.65,Central,Debit Card
0ae6b831-5ffc-4cdb-83aa-d5756c9815bd,2024-03-31,CUST5368,Speaker,8,733.64,West,Debit Card
03d7bba9-1813-44f6-b732-2377546246e9,2024-10-03,CUST7268,Charger,3,203.27,East,PayPal
3b137ae3-e33f-4f3e-8de0-a76b3dcbb849,2024-06-05,CUST2240,Speaker,8,714.5,East,Debit Card
b2d38cfa-30a8-4602-b6bb-afba2e2c971c,2024-07-09,CUST3893,Mouse,9,906.65,West,Credit Card
c5b6a824-0e96-4b2d-9601-da6de5e80a56,2024-10-01,CUST4787,Phone,3,1557.83,West,PayPal
080dbae8-6d39-46c1-9a09-73fd32bc1f87,2024-06-21,CUST3831,Mouse,8,178.2,North,Credit Card
7ebc4c6c-d943-4d7c-96fc-07c32deb83e0,2024-02-24,CUST9959,Tablet,1,502.12,West,Debit Card
9a693cc3-63b7-4af8-9683-63ee5b185316,2024-10-06,CUST4205,Phone,4,635.34,Central,PayPal
684c36f5-b2c0-4bcb-8834-e8ab26f52dc8,2024-05-30,CUST3286,Headphones,9,1452.26,West,Credit Card
6b1b6919-45b7-4468-9b9e-7784551b8449,2024-03-14,CUST7218,Headphones,8,1287.54,East,Credit Card
5bd673f2-1265-4af6-9107-90d81fee17ff,2024-04-24,CUST2013,Tablet,9,1472.79,South,Credit Card
28efce2d-c1c4-4712-ba20-ddf4e557fd60,2024-05-02,CUST2256,Keyboard,8,1071.96,East,Credit Card
3b02cb65-4052-4364-a003-8f09fed43be4,2024-06-28,CUST1845,Keyboard,8,1342.64,South,PayPal
78455bd4-2229-4810-b9c5-1c77f78c8e54,2024-03-30,CUST1423,Headphones,9,458.66,Central,Credit Card
05fd1409-486b-491e-9735-95358eb87298,2024-03-30,CUST1675,Charger,1,1022.37,West,Debit Card
95e83c5d-b7cf-4de8-94e0-4ee98441e43a,2024-03-13,CUST2615,Laptop,6,489.29,West,Credit Card
70cff3ee-3d59-4fda-8268-a19f861f5573,2024-07-10,CUST1286,Speaker,6,1401.68,Central,Debit Card
ec8372c6-1293-4563-8042-4a4bb417fc3e,2024-06-28,CUST2685,Webcam,7,166.72,North,Cash
5814db6f-2e52-4a9d-a2c0-d8d1d27935c9,2024-04-25,CUST2437,Monitor,3,339.79,West,Debit Card
8f53426f-764e-4b3c-b350-7393da82393f,2024-04-15,CUST2842,Webcam,5,342.07,Central,PayPal
2d97ad17-18f4-496f-ae32-8be09e6ebf1f,2024-08-27,CUST7403,Charger,10,1837.69,North,Cash
db7a7111-52fc-4e97-a1a3-6796994e180e,2024-04-19,CUST9940,Webcam,7,1148.82,West,Debit Card
2fa7106f-4741-49d1-ae52-744b768d5ac8,2024-05-27,CUST9252,Charger,3,1694.14,Central,Cash
2d66f57c-7263-4e28-a00c-acade8dee412,2024-06-08,CUST3003,Keyboard,7,1106.62,West,Cash
43063c21-827e-4b15-9972-9c3ff84c0a94,2024-02-20,CUST2786,Monitor,9,377.36,West,Cash
d8a653db-506f-4411-afd4-dbfaeefd92a7,2024-01-17,CUST2237,Webcam,8,612.69,Central,Credit Card
89d83ac5-3615-4da8-a45e-edd67152265c,2024-09-03,CUST8575,,-1,invalid,West,Cash
